product_barcode,price,location,datetime,product_name
7897801700313,5.49,SantosCart,2024-11-25 15:00:00+00:00,Refrigerante Dore Cola 2L
7897801700313,4.49,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Refrigerante Dore Cola 2L
7894904500383,0.9,"Atacadão - Zona Norte, Natal",2024-11-25 15:00:00+00:00,Hambúrguer Seara Texas Burger Misto 56g
7894904500383,1.49,SantosCart,2024-11-25 15:00:00+00:00,Hambúrguer Seara Texas Burger Misto 56g
7897154410105,4.69,"Atacadão - Zona Norte, Natal",2024-11-25 15:00:00+00:00,Açúcar Demerara Petribu 1kg
7897154410105,5.49,SantosCart,2024-11-25 15:00:00+00:00,Açúcar Demerara Petribu 1kg
7891167021020,5.49,SantosCart,2024-11-25 15:00:00+00:00,Sardinha Gomes Da Costa Molho De Tomate 125g
7891167021013,3.99,"Atacadão - Zona Norte, Natal",2024-11-25 15:00:00+00:00,Sardinha Gomes Da Costa Óleo 125g
7891167021020,3.99,"Atacadão - Zona Norte, Natal",2024-11-25 15:00:00+00:00,Sardinha Gomes Da Costa Molho De Tomate 125g
7891167021013,5.49,SantosCart,2024-11-25 15:00:00+00:00,Sardinha Gomes Da Costa Óleo 125g
7898272919129,8.99,"Atacadão - Zona Norte, Natal",2024-11-25 15:00:00+00:00,Feijão Preto Turquesa T.1 1kg
7891515410315,8.99,"Atacadão - Zona Norte, Natal",2024-11-25 15:00:00+00:00,Margarina Claybom Cremosa c/sal 1kg
7891515410315,10.99,SantosCart,2024-11-25 15:00:00+00:00,Margarina Claybom Cremosa c/sal 1kg
7894904271733,2.79,"Atacadão - Zona Norte, Natal",2024-11-25 15:00:00+00:00,Margarina Primor 250g
7894904271733,3.49,SantosCart,2024-11-25 15:00:00+00:00,Margarina Primor 250g
7898272919129,10.49,SantosCart,2024-11-25 15:00:00+00:00,Feijão Preto Turquesa T.1 1kg
7898117962402,0.99,SantosCart,2024-11-25 15:00:00+00:00,Salgadinho Trix Queijo 40g
7898117962402,0.79,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Salgadinho Trix Queijo 40g
7898117962457,0.79,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Salgadinho Trix Churrasco 40g
7898117962457,0.99,SantosCart,2024-11-25 15:00:00+00:00,Salgadinho Trix Churrasco 40g
7896102509434,2.99,SantosCart,2024-11-25 15:00:00+00:00,Maionese Quero Sachê 200g
7896102509434,1.89,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Maionese Quero Sachê 200g
7896264601410,7.49,SantosCart,2024-11-25 15:00:00+00:00,Macarrão Sêmola Estrela Lasanha 500g
7896264601410,5.99,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Macarrão Sêmola Estrela Lasanha 500g
7896264671048,4.49,SantosCart,2024-11-25 15:00:00+00:00,Macarrão Estrela Parafuso 400g
7896264671048,3.49,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Macarrão Estrela Parafuso 400g
7898403782387,6.25,SantosCart,2024-11-25 15:00:00+00:00,Leite Betânia UHT Integral c/tampa 1L
7898403782387,5.19,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Leite Betânia UHT Integral c/tampa 1L
7898908222050,5.49,SantosCart,2024-11-25 15:00:00+00:00,Bolacha Jucurutu Manteiga do Sertão 250g
7898908222050,4.69,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Bolacha Jucurutu Manteiga do Sertão 250g
7896006714019,5.99,SantosCart,2024-11-25 15:00:00+00:00,Arroz Pop Parboilizado T.2 1kg
7896006714019,5.19,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Arroz Pop Parboilizado T.2 1kg
7892840815752,2.79,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Aveia Quaker em Flocos 165g
7892840815752,4.49,SantosCart,2024-11-25 15:00:00+00:00,Aveia Quaker em Flocos 165g
7897518207044,6.99,SantosCart,2024-11-25 15:00:00+00:00,Adoçante Líquido Sadio c/Stevia 100ml
7897518207044,6.19,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Adoçante Líquido Sadio c/Stevia 100ml
7896006711100,6.99,SantosCart,2024-11-25 15:00:00+00:00,Arroz Branco POP T.1 1kg
7896006711100,5.95,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Arroz Branco POP T.1 1kg
7897146800174,4.79,SantosCart,2024-11-25 15:00:00+00:00,Alho Condir Triturado 200g
7897146800174,3.95,Assaí Atacadista - São Gonçalo,2024-11-25 15:00:00+00:00,Alho Condir Triturado 200g
7898964675128,31.99,SantosCart,2024-11-25 15:00:00+00:00,Fraldas Descartáveis Fofura Baby G C/32
7898964675128,28.5,"Atacadão - Zona Norte, Natal",2024-11-25 15:00:00+00:00,Fraldas Descartáveis Fofura Baby G C/32
7891150049871,2.79,"Atacadão - Zona Norte, Natal",2024-11-25 15:00:00+00:00,Creme Dental Close Up Triple Menta Americana 70g
7896090082087,4.4,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Farinha de Trigo Finna c/fermento 1kg
7891030300207,3.99,SantosCart,2024-11-19 15:00:00+00:00,Mist Láctea Condensada Mococa 395g
7891030300207,3.63,Favorito - Natal ZN,2024-11-19 15:00:00+00:00,Mist Láctea Condensada Mococa 395g
7898080640413,5.49,Favorito - Natal ZN,2024-11-19 15:00:00+00:00,Leite Condensado Italac 395g
7898080640413,6.49,SantosCart,2024-11-19 15:00:00+00:00,Leite Condensado Italac 395g
7896213005887,1.99,SantosCart,2024-11-19 15:00:00+00:00,Biscoito Recheado Treloso Chocoresco com Baunilha 120g
7896213005887,1.83,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Biscoito Recheado Treloso Chocoresco com Baunilha 120g
7896213005962,1.99,SantosCart,2024-11-19 15:00:00+00:00,Biscoito Recheado Treloso Brigadeiro 120g
7896213005962,1.83,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Biscoito Recheado Treloso Brigadeiro 120g
7896213005955,1.99,SantosCart,2024-11-19 15:00:00+00:00,Biscoito Recheado Treloso Morango 120g
7896213005955,1.83,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Biscoito Recheado Treloso Morango 120g
7896213005924,1.99,SantosCart,2024-11-19 15:00:00+00:00,Biscoito Recheado Treloso Chocolate 120g
7896213005924,1.83,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Biscoito Recheado Treloso Chocolate 120g
7896264671055,4.99,SantosCart,2024-11-19 15:00:00+00:00,Biscoito Maizena Estrela 307g
7896264671055,4.68,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Biscoito Maizena Estrela 307g
7891024182475,6.99,SantosCart,2024-11-19 15:00:00+00:00,Shampoo Condicionador Darling 2em1 350ml
7891024182475,5.33,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Shampoo Condicionador Darling 2em1 350ml
7891024181072,6.99,SantosCart,2024-11-19 15:00:00+00:00,Shampoo Darling Ceramidas 350ml
7891024181072,5.33,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Shampoo Darling Ceramidas 350ml
7896264671048,4.49,SantosCart,2024-11-19 15:00:00+00:00,Macarrão Estrela Parafuso 400g
7896264671048,3.61,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Macarrão Estrela Parafuso 400g
7896090082087,5.49,SantosCart,2024-11-19 15:00:00+00:00,Farinha de Trigo Finna c/fermento 1kg
7896090082063,4.99,SantosCart,2024-11-19 15:00:00+00:00,Farinha de trigo Finna s/fermento 1kg
7896090082063,3.91,Riograndense Distribuidora,2024-11-19 15:00:00+00:00,Farinha de trigo Finna s/fermento 1kg
7898959688188,8.99,Carrefour - Natal ZN,2024-11-19 15:00:00+00:00,Pão de Alho Mencucini Tradicional com Queijo 280g
7898959688188,10.99,SantosCart,2024-11-19 15:00:00+00:00,Pão de Alho Mencucini Tradicional com Queijo 280g
7898959688270,9.99,SantosCart,2024-11-19 15:00:00+00:00,Pão de Alho Mencucini Tradicional 280g
7898959688270,7.83,Carrefour - Natal ZN,2024-11-19 15:00:00+00:00,Pão de Alho Mencucini Tradicional 280g
7891091011104,8.33,Carrefour - Natal ZN,2024-11-19 15:00:00+00:00,Café São Braz Família a vácuo 250g
7891091011104,11.49,SantosCart,2024-11-19 15:00:00+00:00,Café São Braz Família a vácuo 250g
7898366930023,1.59,SantosCart,2024-11-16 15:00:00+00:00,Flocão Vitamilho 500g
7891091061628,3.49,SantosCart,2024-11-16 15:00:00+00:00,Salgados Pippo's Milho 75g
7891091061628,2.99,Eliezio Distribuidora,2024-11-16 15:00:00+00:00,Salgados Pippo's Milho 75g
7891091061680,3.49,SantosCart,2024-11-16 15:00:00+00:00,Salgados Pippo's Bacon 75g
7891091061680,2.99,Eliezio Distribuidora,2024-11-16 15:00:00+00:00,Salgados Pippo's Bacon 75g
7898645530210,19.99,Eliezio Distribuidora,2024-11-16 15:00:00+00:00,Batata Palito Mazid Fries Congelado 2 kg
7898645530210,24.99,SantosCart,2024-11-16 15:00:00+00:00,Batata Palito Mazid Fries Congelado 2 kg
7897801700146,5.49,SantosCart,2024-11-16 15:00:00+00:00,Refrigerante Dore Guaraná 2L
7897801700146,4.98,Assaí Atacadista - São Gonçalo,2024-11-16 15:00:00+00:00,Refrigerante Dore Guaraná 2L
7897801700566,4.98,Assaí Atacadista - São Gonçalo,2024-11-16 15:00:00+00:00,Refrigerante Dore Uva 2L
7897801700566,5.49,SantosCart,2024-11-16 15:00:00+00:00,Refrigerante Dore Uva 2L
7897801700313,4.98,Assaí Atacadista - São Gonçalo,2024-11-16 15:00:00+00:00,Refrigerante Dore Cola 2L
7897801700313,5.49,SantosCart,2024-11-16 15:00:00+00:00,Refrigerante Dore Cola 2L
7897801700160,4.88,Assaí Atacadista - São Gonçalo,2024-11-16 15:00:00+00:00,Refrigerante Dore Laranja 2L
7897801700160,5.49,SantosCart,2024-11-16 15:00:00+00:00,Refrigerante Dore Laranja 2L
7892840800406,4.49,SantosCart,2024-11-16 15:00:00+00:00,Refrigerante Pepsi 1L
7892840800406,3.69,Assaí Atacadista - São Gonçalo,2024-11-16 15:00:00+00:00,Refrigerante Pepsi 1L
7899659901102,2.89,Assaí Atacadista - São Gonçalo,2024-11-16 15:00:00+00:00,Dueto Bonare Milho e Ervilha 260g
7894904282111,26.9,SantosCart,2024-11-16 15:00:00+00:00,Margarina Primor c/sal 3kg
7891051015210,21.15,Atacado Progresso,2024-11-16 15:00:00+00:00,Lâminas de Barbear Wilkinson 20 und
7898366930023,1.25,Atacado Progresso,2024-11-16 15:00:00+00:00,Flocão Vitamilho 500g
7899659901102,3.89,SantosCart,2024-11-16 15:00:00+00:00,Dueto Bonare Milho e Ervilha 260g
7894904282111,22.5,Atacado Progresso,2024-11-16 15:00:00+00:00,Margarina Primor c/sal 3kg
7891051015210,24.49,SantosCart,2024-11-16 15:00:00+00:00,Lâminas de Barbear Wilkinson 20 und
7896544331051,4.23,Atacado Progresso,2024-11-16 15:00:00+00:00,Carne de Charque Khenne 1und
7896544331051,5.49,SantosCart,2024-11-16 15:00:00+00:00,Carne de Charque Khenne 1und
7897274416483,4.99,"Atacadão - Zona Norte, Natal",2024-11-16 15:00:00+00:00,Sabão em Barra Absoluto Limão 900g
7897274416483,6.99,SantosCart,2024-11-16 15:00:00+00:00,Sabão em Barra Absoluto Limão 900g
7897274416490,6.99,SantosCart,2024-11-16 15:00:00+00:00,Sabão em Barra Absoluto Azul 900g
7897274416490,4.99,"Atacadão - Zona Norte, Natal",2024-11-16 15:00:00+00:00,Sabão em Barra Absoluto Azul 900g
7897274416476,6.99,SantosCart,2024-11-16 15:00:00+00:00,Sabão em Barra Absoluto Neutro 900g
7897274416476,4.99,"Atacadão - Zona Norte, Natal",2024-11-16 15:00:00+00:00,Sabão em Barra Absoluto Neutro 900g
7891091061710,3.49,SantosCart,2024-11-16 15:00:00+00:00,Salgados pippo's Pizza 75g
7891091061710,2.99,Eliezio Distribuidora,2024-11-16 15:00:00+00:00,Salgados pippo's Pizza 75g
7891091061970,6.49,SantosCart,2024-11-16 15:00:00+00:00,Salgados Pippo's Cebola&Salsa 60g
7891091061970,2.59,Eliezio Distribuidora,2024-11-16 15:00:00+00:00,Salgados Pippo's Cebola&Salsa 60g
7891091061932,3.49,SantosCart,2024-11-16 15:00:00+00:00,Salgados Pippo's Churrasco 75g
7891091061932,2.99,Eliezio Distribuidora,2024-11-16 15:00:00+00:00,Salgados Pippo's Churrasco 75g
7896045112081,0.99,SantosCart,2024-11-15 15:00:00+00:00,Refresco em Pó Frisco Laranja 18g
7896045112081,0.85,Assaí Atacadista - São Gonçalo,2024-11-15 15:00:00+00:00,Refresco em Pó Frisco Laranja 18g
7894000030470,5.99,SantosCart,2024-11-14 15:00:00+00:00,Maionese Hellmann's Tradicional 200g
7894904500383,1.49,SantosCart,2024-11-14 15:00:00+00:00,Hambúrguer Seara Texas Burger Misto 56g
7894904500383,1.03,Assaí Atacadista - São Gonçalo,2024-11-14 15:00:00+00:00,Hambúrguer Seara Texas Burger Misto 56g
7894000030470,4.49,Assaí Atacadista - São Gonçalo,2024-11-14 15:00:00+00:00,Maionese Hellmann's Tradicional 200g
7891330019373,4.49,Assaí Atacadista - São Gonçalo,2024-11-14 15:00:00+00:00,Chocolate Neugebauer Amendoim 80g
7891330019373,5.49,SantosCart,2024-11-14 15:00:00+00:00,Chocolate Neugebauer Amendoim 80g
7896481130441,4.99,SantosCart,2024-11-14 15:00:00+00:00,Canjiquinha Milho Verde Coringa 200g
7896481130441,3.69,Assaí Atacadista - São Gonçalo,2024-11-14 15:00:00+00:00,Canjiquinha Milho Verde Coringa 200g
7891164027711,6.39,SuperFácil Atacado - São Gonçalo,2024-11-14 15:00:00+00:00,Leite em Pó Aurora Integral 200g
7894904271726,4.69,SuperFácil Atacado - São Gonçalo,2024-11-14 15:00:00+00:00,Margarina Primor 500g
7894904271726,5.99,SantosCart,2024-11-14 15:00:00+00:00,Margarina Primor 500g
7898945133999,4.99,SuperFácil Atacado - São Gonçalo,2024-11-14 15:00:00+00:00,Bebida Láctea UHT Damare Chocolate 1L
7898945133999,5.99,SantosCart,2024-11-14 15:00:00+00:00,Bebida Láctea UHT Damare Chocolate 1L
7896224803106,4.23,SuperFácil Atacado - São Gonçalo,2024-11-14 15:00:00+00:00,Achocolatado em Pó 3 Corações Chocolatto Refil 200g
7896224803106,5.25,SantosCart,2024-11-14 15:00:00+00:00,Achocolatado em Pó 3 Corações Chocolatto Refil 200g
7898387120380,5.23,SuperFácil Atacado - São Gonçalo,2024-11-14 15:00:00+00:00,Leite Natville UHT Integral 1L
7898387120380,5.99,SantosCart,2024-11-14 15:00:00+00:00,Leite Natville UHT Integral 1L
7898962794067,13.49,SuperFácil Atacado - São Gonçalo,2024-11-14 15:00:00+00:00,Papel Higiênico Maxpure 12R30m
7898962794067,15.49,SantosCart,2024-11-14 15:00:00+00:00,Papel Higiênico Maxpure 12R30m
7898916237015,1.89,Assaí Atacadista - São Gonçalo,2024-11-14 15:00:00+00:00,Hastes Flexiveis Cotonela 75G
7891164027711,7.49,SantosCart,2024-11-14 15:00:00+00:00,Leite em Pó Aurora Integral 200g
7898916237015,2.49,SantosCart,2024-11-14 15:00:00+00:00,Hastes Flexiveis Cotonela 75G
7894904929108,2.39,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Margarina Delicata Cremosa c/sal 250g
7893000005945,18.98,Assaí Atacadista - São Gonçalo,2024-11-09 15:00:00+00:00,Filé de Peito de Frango Sadia Congelado 1kg
7893000005945,21.99,SantosCart,2024-11-09 15:00:00+00:00,Filé de Peito de Frango Sadia Congelado 1kg
7898080640239,1.29,Assaí Atacadista - São Gonçalo,2024-11-09 15:00:00+00:00,Bebida Láctea UHT Italakinho Chocolate 200ml
7898080640239,1.49,SantosCart,2024-11-09 15:00:00+00:00,Bebida Láctea UHT Italakinho Chocolate 200ml
7898272919105,7.39,Assaí Atacadista - São Gonçalo,2024-11-09 15:00:00+00:00,Feijão Macassar T.2 Turquesa 1kg
7898272919105,8.99,SantosCart,2024-11-09 15:00:00+00:00,Feijão Macassar T.2 Turquesa 1kg
7896102500851,3.9,Assaí Atacadista - São Gonçalo,2024-11-09 15:00:00+00:00,Dueto Quero Ervilha e Milho Sachê 170g
7896102500851,4.29,SantosCart,2024-11-09 15:00:00+00:00,Dueto Quero Ervilha e Milho Sachê 170g
7898917789582,4.49,Assaí Atacadista - São Gonçalo,2024-11-09 15:00:00+00:00,Fio Dental MedFio 50m
7898917789582,5.49,SantosCart,2024-11-09 15:00:00+00:00,Fio Dental MedFio 50m
7891024134702,3.69,Assaí Atacadista - São Gonçalo,2024-11-09 15:00:00+00:00,Creme Dental Colgate Máxima Proteção Anticáries 90g
7891024134702,4.49,SantosCart,2024-11-09 15:00:00+00:00,Creme Dental Colgate Máxima Proteção Anticáries 90g
7891021006071,11.99,SantosCart,2024-11-09 15:00:00+00:00,Café Torrado e Moído Tradicional Melitta 250g
7891021006071,10.49,Assaí Atacadista - São Gonçalo,2024-11-09 15:00:00+00:00,Café Torrado e Moído Tradicional Melitta 250g
7894904929108,3.25,SantosCart,2024-11-09 15:00:00+00:00,Margarina Delicata Cremosa c/sal 250g
7893000979932,3.49,SantosCart,2024-11-09 15:00:00+00:00,Margarina Cremosa Deline c/Sal 250g
7893000979932,2.69,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Margarina Cremosa Deline c/Sal 250g
7896003738902,6.99,SantosCart,2024-11-09 15:00:00+00:00,Biscoito Marilan Amanteigado Leite 280g
7896003738902,5.49,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Biscoito Marilan Amanteigado Leite 280g
7896003738940,6.99,SantosCart,2024-11-09 15:00:00+00:00,Biscoito Marilan Amanteigado Chocolate 280g
7896003738940,5.49,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Biscoito Marilan Amanteigado Chocolate 280g
7897517209544,3.99,SantosCart,2024-11-09 15:00:00+00:00,Milho Verde Fugini 170g
7897517209544,2.99,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Milho Verde Fugini 170g
7897801700146,5.49,SantosCart,2024-11-09 15:00:00+00:00,Refrigerante Dore Guaraná 2L
7897801700146,4.99,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Refrigerante Dore Guaraná 2L
7897801700566,5.49,SantosCart,2024-11-09 15:00:00+00:00,Refrigerante Dore Uva 2L
7897801700566,4.99,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Refrigerante Dore Uva 2L
7891000379585,6.99,SantosCart,2024-11-09 15:00:00+00:00,Achocolatado em pó Nescau Lata 200g
7891000379585,6.15,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Achocolatado em pó Nescau Lata 200g
7898286200787,3.99,SantosCart,2024-11-09 15:00:00+00:00,Achocolatado em Pó Maratá 200g
7898286200787,3.09,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Achocolatado em Pó Maratá 200g
7898948243107,3.99,SantosCart,2024-11-09 15:00:00+00:00,Bolacha São Francisco Manteiga Palito 200g
7898948243107,3.39,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Bolacha São Francisco Manteiga Palito 200g
7898948243343,5.49,SantosCart,2024-11-09 15:00:00+00:00,Bolacha São Francisco Manteiga do Sertão 200g
7898948243343,4.69,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Bolacha São Francisco Manteiga do Sertão 200g
7896224813082,12.49,SantosCart,2024-11-09 15:00:00+00:00,Café Santa Clara Clássico Almofada 250g
7896224813082,10.98,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Café Santa Clara Clássico Almofada 250g
7898272919136,4.49,SantosCart,2024-11-09 15:00:00+00:00,Milho para Pipoca Turquesa 500g
7898272919136,3.39,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Milho para Pipoca Turquesa 500g
7891107101621,9.25,SantosCart,2024-11-09 15:00:00+00:00,Óleo de Soja Soya 900ml
7891107101621,8.49,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Óleo de Soja Soya 900ml
7898219640055,4.99,SantosCart,2024-11-09 15:00:00+00:00,Farinha Mand. Brejeira Fina Branca 1kg
7898219640055,3.89,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Farinha Mand. Brejeira Fina Branca 1kg
7891330019359,5.49,SantosCart,2024-11-09 15:00:00+00:00,Barra de Chocolate Neugebauer Meio Amargo 40% Cacau 80g
7891330019359,4.79,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Barra de Chocolate Neugebauer Meio Amargo 40% Cacau 80g
7891330019328,5.49,SantosCart,2024-11-09 15:00:00+00:00,Barra de Chocolate Neugebauer ao Leite 80g
7891330019328,4.79,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Barra de Chocolate Neugebauer ao Leite 80g
7898964675128,31.99,SantosCart,2024-11-09 15:00:00+00:00,Fraldas Descartáveis Fofura Baby G C/32
7898964675128,28.0,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Fraldas Descartáveis Fofura Baby G C/32
7898969564670,31.99,SantosCart,2024-11-09 15:00:00+00:00,Fraldas Descartáveis Fofura Baby M C/36
7898969564670,28.0,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Fraldas Descartáveis Fofura Baby M C/36
7898969564809,31.99,SantosCart,2024-11-09 15:00:00+00:00,Fraldas Descartáveis Fofura Baby XG Até 10h de Proteção C/30
7898969564809,28.0,"Atacadão - Zona Norte, Natal",2024-11-09 15:00:00+00:00,Fraldas Descartáveis Fofura Baby XG Até 10h de Proteção C/30
7897801701143,1.49,SantosCart,2024-11-05 15:00:00+00:00,Refrigerante Dore Cola 250ml
7897801701143,1.15,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Refrigerante Dore Cola 250ml
7896733304507,10.49,SantosCart,2024-11-05 15:00:00+00:00,Linguiça Calabresa Friato 400g
7896733304507,8.3,Friato,2024-11-05 15:00:00+00:00,Linguiça Calabresa Friato 400g
7897561900404,8.9,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Ovos Brancos C/20
7897561900404,9.99,SantosCart,2024-11-05 15:00:00+00:00,Ovos Brancos C/20
789300005945,18.93,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Filé de Peito Sadia 1kg
789300005945,21.99,SantosCart,2024-11-05 15:00:00+00:00,Filé de Peito Sadia 1kg
7897801701105,1.15,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Refrigerante Dore Guarana 250ML
7897801701105,1.49,SantosCart,2024-11-05 15:00:00+00:00,Refrigerante Dore Guarana 250ML
7897801701136,1.49,SantosCart,2024-11-05 15:00:00+00:00,Refrigerante Dore Uva 250ml
7897801701136,1.15,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Refrigerante Dore Uva 250ml
7896733303494,9.49,SantosCart,2024-11-05 15:00:00+00:00,Salsicha Hot Dog Friato kg
7896733303494,8.3,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Salsicha Hot Dog Friato kg
7896733302084,12.99,SantosCart,2024-11-05 15:00:00+00:00,Asa de Frango Friato Kg
7896733302084,10.99,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Asa de Frango Friato Kg
7896012300213,7.45,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Arroz Emoções Parboilizado T.2 1kg
7896012300213,6.99,SantosCart,2024-11-05 15:00:00+00:00,Arroz Emoções Parboilizado T.2 1kg
7896006714019,6.49,SantosCart,2024-11-05 15:00:00+00:00,Arroz Pop Parboilizado T.2 1kg
7896006714019,5.59,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Arroz Pop Parboilizado T.2 1kg
7898222960010,5.99,SantosCart,2024-11-05 15:00:00+00:00,Pão de Forma Center Massas 400g 
7898222960010,4.89,Assaí Atacadista - São Gonçalo,2024-11-05 15:00:00+00:00,Pão de Forma Center Massas 400g 
7898403782387,6.49,SantosCart,2024-11-02 15:00:00+00:00,Leite Betânia UHT Integral c/tampa 1L
7896090082063,3.89,"Favorito - Natal, Ponta Negra",2024-11-02 15:00:00+00:00,Farinha de trigo Finna s/fermento 1kg
7898403782387,5.59,Favorito - Natal ZN,2024-11-02 15:00:00+00:00,Leite Betânia UHT Integral c/tampa 1L
7898926342051,4.99,Favorito - Natal ZN,2024-11-02 15:00:00+00:00,Feijão Carioca Precioso T.1 1kg
7898926342051,6.99,SantosCart,2024-11-02 15:00:00+00:00,Feijão Carioca Precioso T.1 1kg
7896064471015,5.25,SantosCart,2024-11-02 15:00:00+00:00,Absorvente Naturalmente Noturno Longo c/abas 10 und
7896064471015,3.99,Favorito - Natal ZN,2024-11-02 15:00:00+00:00,Absorvente Naturalmente Noturno Longo c/abas 10 und
7896064443180,5.25,SantosCart,2024-11-02 15:00:00+00:00,Absorvente Naturalmente Noturno Longo s/abas 10 und
7896064443180,3.99,Favorito - Natal ZN,2024-11-02 15:00:00+00:00,Absorvente Naturalmente Noturno Longo s/abas 10 und
7896031203359,6.98,Favorito - Natal ZN,2024-11-02 15:00:00+00:00,Kitut Fiambre Abre Fácil 320g
7896031203359,8.49,SantosCart,2024-11-02 15:00:00+00:00,Kitut Fiambre Abre Fácil 320g
7891000325896,29.99,Favorito - Natal ZN,2024-11-02 15:00:00+00:00,Leite em pó Ninho Integral 750g
7891000325896,33.99,SantosCart,2024-11-02 15:00:00+00:00,Leite em pó Ninho Integral 750g
7891000399246,32.99,SantosCart,2024-11-02 15:00:00+00:00,Leite em Pó Ninho Instantâneo 750g
7891000399246,29.99,Favorito - Natal ZN,2024-11-02 15:00:00+00:00,Leite em Pó Ninho Instantâneo 750g
7896090082063,4.99,SantosCart,2024-11-02 15:00:00+00:00,Farinha de trigo Finna s/fermento 1kg
7896419714231,19.99,Assaí Atacadista - São Gonçalo,2024-10-30 15:00:00+00:00,Filezinho Sassami Lar 1kg
7896419714231,21.49,SantosCart,2024-10-30 15:00:00+00:00,Filezinho Sassami Lar 1kg
7896213005955,1.99,SantosCart,2024-10-29 15:00:00+00:00,Biscoito Recheado Treloso Morango 120g
7898683290015,7.99,SantosCart,2024-10-29 15:00:00+00:00,Rodo Paulistinha 30cm 1und
7898683290015,4.99,Eliezio Distribuidora,2024-10-29 15:00:00+00:00,Rodo Paulistinha 30cm 1und
7891079000229,2.49,SantosCart,2024-10-29 15:00:00+00:00,Macarrão Instantâneo Lamén Miojo Galinha Caipira 80g
7891079000229,1.88,Eliezio Distribuidora,2024-10-29 15:00:00+00:00,Macarrão Instantâneo Lamén Miojo Galinha Caipira 80g
7891079000205,2.49,SantosCart,2024-10-29 15:00:00+00:00,Macarrão Instantâneo Lamén Miojo Carne 80g
7891079000205,1.88,Eliezio Distribuidora,2024-10-29 15:00:00+00:00,Macarrão Instantâneo Lamén Miojo Carne 80g
7894904282111,26.9,SantosCart,2024-10-29 15:00:00+00:00,Margarina Primor c/sal 3kg
7894904282111,24.99,Eliezio Distribuidora,2024-10-29 15:00:00+00:00,Margarina Primor c/sal 3kg
7898994026914,2.49,SantosCart,2024-10-29 15:00:00+00:00,Creme de Leite Damare Culinário 200g
7898994026914,1.79,Eliezio Distribuidora,2024-10-29 15:00:00+00:00,Creme de Leite Damare Culinário 200g
